#x	Free Energy	Probability
-1.538600	-2.794600	16.126841	3.600467
-1.475800	-2.794600	17.819988	1.826256
-1.413000	-2.794600	19.655664	0.874879
-1.350200	-2.794600	21.476593	0.421602
-1.287400	-2.794600	23.818488	0.164873
-1.224600	-2.794600	26.310888	0.060701
-1.161800	-2.794600	29.708282	0.015548
-1.099000	-2.794600	33.015666	0.004129
-1.036200	-2.794600	37.353000	0.000725
-0.973400	-2.794600	41.273217	0.000151
-0.910600	-2.794600	44.781992	0.000037
-0.847800	-2.794600	50.290153	0.000004
-0.785000	-2.794600	53.844627	0.000001
-0.722200	-2.794600	62.486405	0.000000
-0.659400	-2.794600	65.119405	0.000000
-0.596600	-2.794600	64.706679	0.000000
-0.533800	-2.794600	     inf	0.000000
-0.471000	-2.794600	     inf	0.000000
-0.408200	-2.794600	72.559260	0.000000
-0.345400	-2.794600	     inf	0.000000
-0.282600	-2.794600	     inf	0.000000
-0.219800	-2.794600	     inf	0.000000
-0.157000	-2.794600	     inf	0.000000
-0.094200	-2.794600	     inf	0.000000
-0.031400	-2.794600	     inf	0.000000
0.031400	-2.794600	75.122277	0.000000
0.094200	-2.794600	     inf	0.000000
0.157000	-2.794600	72.166148	0.000000
0.219800	-2.794600	72.749214	0.000000
0.282600	-2.794600	71.261589	0.000000
0.345400	-2.794600	68.450630	0.000000
0.408200	-2.794600	62.373744	0.000000
0.471000	-2.794600	59.802650	0.000000
0.533800	-2.794600	56.263416	0.000000
0.596600	-2.794600	52.645248	0.000002
0.659400	-2.794600	48.795565	0.000007
0.722200	-2.794600	46.039724	0.000022
0.785000	-2.794600	43.122549	0.000072
0.847800	-2.794600	40.389164	0.000215
0.910600	-2.794600	38.367961	0.000483
0.973400	-2.794600	36.198836	0.001152
1.036200	-2.794600	34.889149	0.001948
1.099000	-2.794600	33.724249	0.003108
1.161800	-2.794600	32.636470	0.004807
1.224600	-2.794600	31.896873	0.006466
1.287400	-2.794600	31.934057	0.006370
1.350200	-2.794600	32.810857	0.004482
1.413000	-2.794600	32.254270	0.005602
1.475800	-2.794600	33.643334	0.003210
1.538600	-2.794600	34.322407	0.002445
1.601400	-2.794600	34.704939	0.002097
1.664200	-2.794600	35.905173	0.001296
1.727000	-2.794600	36.446009	0.001044
1.789800	-2.794600	38.274004	0.000501
1.852600	-2.794600	37.889368	0.000585
1.915400	-2.794600	38.910046	0.000389
1.978200	-2.794600	38.196396	0.000517
2.041000	-2.794600	38.836317	0.000400
2.103800	-2.794600	38.454134	0.000467
2.166600	-2.794600	38.285396	0.000499
2.229400	-2.794600	38.118549	0.000534
2.292200	-2.794600	36.638904	0.000966
2.355000	-2.794600	35.317818	0.001641
2.417800	-2.794600	34.773749	0.002040
2.480600	-2.794600	33.098485	0.003994
2.543400	-2.794600	31.372040	0.007980
2.606200	-2.794600	29.540046	0.016633
2.669000	-2.794600	27.501599	0.037660
2.731800	-2.794600	25.338785	0.089629
2.794600	-2.794600	23.546369	0.183878
2.857400	-2.794600	21.720697	0.382297
2.920200	-2.794600	19.395004	0.971253
2.983000	-2.794600	17.497284	2.078491
3.045800	-2.794600	16.083919	3.662959
3.108600	-2.794600	14.484959	6.953931
-3.108600	-2.731800	12.842656	13.433068
-3.045800	-2.731800	12.158170	17.674717
-2.983000	-2.731800	9.821349	45.104631
-2.920200	-2.731800	8.756470	69.124108
-2.857400	-2.731800	7.672421	106.751889
-2.794600	-2.731800	6.091150	201.230554
-2.731800	-2.731800	6.197589	192.824204
-2.669000	-2.731800	5.673833	237.877697
-2.606200	-2.731800	6.051360	204.466339
-2.543400	-2.731800	5.724371	233.106577
-2.480600	-2.731800	6.540239	168.074578
-2.417800	-2.731800	7.214708	128.253375
-2.355000	-2.731800	7.909796	97.061204
-2.292200	-2.731800	8.964744	63.586720
-2.229400	-2.731800	8.909219	65.018057
-2.166600	-2.731800	9.556656	50.154217
-2.103800	-2.731800	10.034205	41.415262
-2.041000	-2.731800	11.178786	26.174300
-1.978200	-2.731800	11.422036	23.742271
-1.915400	-2.731800	12.165421	17.623408
-1.852600	-2.731800	12.497221	15.428355
-1.789800	-2.731800	13.378266	10.837248
-1.727000	-2.731800	13.596641	9.928809
-1.664200	-2.731800	14.663562	6.473414
-1.601400	-2.731800	15.765338	4.161988
-1.538600	-2.731800	17.080720	2.456275
-1.475800	-2.731800	18.315114	1.497456
-1.413000	-2.731800	20.844107	0.543283
-1.350200	-2.731800	22.086266	0.330180
-1.287400	-2.731800	24.841819	0.109390
-1.224600	-2.731800	27.921312	0.031827
-1.161800	-2.731800	30.657742	0.010626
-1.099000	-2.731800	34.261877	0.002505
-1.036200	-2.731800	38.175548	0.000522
-0.973400	-2.731800	41.704875	0.000127
-0.910600	-2.731800	46.577355	0.000018
-0.847800	-2.731800	51.029457	0.000003
-0.785000	-2.731800	54.808200	0.000001
-0.722200	-2.731800	60.066772	0.000000
-0.659400	-2.731800	63.649455	0.000000
-0.596600	-2.731800	     inf	0.000000
-0.533800	-2.731800	     inf	0.000000
-0.471000	-2.731800	     inf	0.000000
-0.408200	-2.731800	     inf	0.000000
-0.345400	-2.731800	     inf	0.000000
-0.282600	-2.731800	     inf	0.000000
-0.219800	-2.731800	     inf	0.000000
-0.157000	-2.731800	     inf	0.000000
